match,item?,attributes
CONVEX_ON_DERIVATIVE_SECANT_IMP,1,"has_derivative,has_derivative_within,"
CONVEX_ON_SECANT_DERIVATIVE_IMP,1,"has_derivative,CONVEX_ON_DERIVATIVE_SECANT_IMP,has_derivative,"
CONVEX_ON_DERIVATIVES_IMP,1,"has_derivative,has_derivative,CONVEX_ON_DERIVATIVE_SECANT_IMP,CONVEX_ON_SECANT_DERIVATIVE_IMP,"
CONVEX_ON_DERIVATIVE_SECANT,0,""
CONVEX_ON_SECANT_DERIVATIVE,1,"has_derivative,CONVEX_ON_DERIVATIVE_SECANT,has_derivative,"
CARD_UNION_LEMMA,1,""
CARD_DIFF_INTER,1,""
CARD_ADD_SYMDIFF_INTER,1,"CARD_DIFF_INTER,CARD_DIFF_INTER,"
SYMDIFF_PARITY_LEMMA,1,"CARD_ADD_SYMDIFF_INTER,"
FINITE_CART_SUBSET_LEMMA,1,""
multivector_tybij_th,1,""
multivector_tybij,0,""
MULTIVECTOR_IMAGE,1,"multivector,multivector_tybij,"
HAS_SIZE_MULTIVECTOR,1,"multivector,MULTIVECTOR_IMAGE,multivector_tybij,"
FINITE_MULTIVECTOR,1,"multivector,HAS_SIZE_MULTIVECTOR,"
DIMINDEX_MULTIVECTOR,1,"multivector,HAS_SIZE_MULTIVECTOR,"
DEST_MK_MULTIVECTOR,1,"multivector,multivector_tybij,"
FORALL_MULTIVECTOR,1,"multivector,multivector,MULTIVECTOR_IMAGE,"
setcode,0,""
codeset,0,""
CODESET_SETCODE_BIJECTIONS,1,"codeset,setcode,codeset,setcode,codeset,setcode,codeset,setcode,BITSET_BOUND,BINARYSUM_BITSET,BINARYSUM_BOUND,BITSET_BINARYSUM,"
FORALL_SETCODE,1,"setcode,CODESET_SETCODE_BIJECTIONS,"
SETCODE_BOUNDS,1,"setcode,CODESET_SETCODE_BIJECTIONS,"
sindex,0,""
lambdas,0,""
MULTIVECTOR_EQ,1,"multivector,sindex,FORALL_SETCODE,DIMINDEX_MULTIVECTOR,"
MULTIVECTOR_BETA,1,"lambdas,multivector,sindex,lambdas,SETCODE_BOUNDS,DIMINDEX_MULTIVECTOR,CODESET_SETCODE_BIJECTIONS,"
MULTIVECTOR_UNIQUE,1,"multivector,lambdas,MULTIVECTOR_EQ,MULTIVECTOR_BETA,"
MULTIVECTOR_ETA,1,"lambdas,MULTIVECTOR_EQ,MULTIVECTOR_BETA,"
MULTIVECTOR_ADD_COMPONENT,1,"multivector,sindex,SETCODE_BOUNDS,DIMINDEX_MULTIVECTOR,"
MULTIVECTOR_MUL_COMPONENT,1,"multivector,sindex,SETCODE_BOUNDS,DIMINDEX_MULTIVECTOR,"
MULTIVECTOR_VEC_COMPONENT,1,"multivector,sindex,SETCODE_BOUNDS,DIMINDEX_MULTIVECTOR,"
MULTIVECTOR_VSUM_COMPONENT,1,"multivector,sindex,SETCODE_BOUNDS,DIMINDEX_MULTIVECTOR,"
MULTIVECTOR_VSUM,1,"lambdas,MULTIVECTOR_EQ,MULTIVECTOR_BETA,MULTIVECTOR_VSUM_COMPONENT,"
mbasis,0,""
MBASIS_COMPONENT,1,"mbasis,multivector,mbasis,MULTIVECTOR_BETA,"
MBASIS_EQ_0,1,"mbasis,multivector,MULTIVECTOR_EQ,MBASIS_COMPONENT,MULTIVECTOR_VEC_COMPONENT,"
MBASIS_NONZERO,1,"mbasis,multivector,MBASIS_EQ_0,"
MBASIS_EXPANSION,1,"multivector,mbasis,MULTIVECTOR_EQ,MULTIVECTOR_VSUM_COMPONENT,MULTIVECTOR_MUL_COMPONENT,MBASIS_COMPONENT,"
SPAN_MBASIS,1,"mbasis,multivector,multivector,MBASIS_EXPANSION,"
LINEAR_EQ_MBASIS,1,"multivector,mbasis,mbasis,multivector,mbasis,multivector,SPAN_MBASIS,"
BILINEAR_EQ_MBASIS,1,"multivector,multivector,mbasis,mbasis,mbasis,mbasis,multivector,multivector,mbasis,multivector,mbasis,multivector,SPAN_MBASIS,"
LINEAR_PROPERTY,1,""
MBASIS_EXTENSION,1,"mbasis,multivector,MBASIS_EXPANSION,LINEAR_PROPERTY,"
multivec,0,""
multivector,0,""
grade,0,""
MULTIVECTOR_GRADE,1,"multivector,grade,multivector,grade,MULTIVECTOR_BETA,"
GRADE_ADD,1,"grade,grade,grade,grade,MULTIVECTOR_EQ,MULTIVECTOR_ADD_COMPONENT,MULTIVECTOR_BETA,"
GRADE_CMUL,1,"grade,grade,grade,MULTIVECTOR_EQ,MULTIVECTOR_MUL_COMPONENT,MULTIVECTOR_BETA,"
Product_DEF,0,""
BILINEAR_PRODUCT,1,"Product_DEF,MULTIVECTOR_MUL_COMPONENT,Product_DEF,MULTIVECTOR_ADD_COMPONENT,"
PRODUCT_LADD,0,""
PRODUCT_RADD,0,""
PRODUCT_LMUL,0,""
PRODUCT_RMUL,0,""
PRODUCT_LNEG,0,""
PRODUCT_RNEG,0,""
PRODUCT_LZERO,0,""
PRODUCT_RZERO,0,""
PRODUCT_ASSOCIATIVE,1,"multivector,Product_DEF,MULTIVECTOR_EQ,MULTIVECTOR_VSUM_COMPONENT,MBASIS_COMPONENT,MULTIVECTOR_MUL_COMPONENT,"
geom_mul,0,""
BILINEAR_GEOM,1,"geom_mul,geom_mul,BILINEAR_PRODUCT,"
GEOM_LADD,0,""
GEOM_RADD,0,""
GEOM_LMUL,0,""
GEOM_RMUL,0,""
GEOM_LNEG,0,""
GEOM_RNEG,0,""
GEOM_LZERO,0,""
GEOM_RZERO,0,""
GEOM_ASSOC,1,"multivector,geom_mul,PRODUCT_ASSOCIATIVE,SYMDIFF_PARITY_LEMMA,FINITE_CART_SUBSET_LEMMA,"
outer,0,""
OUTER,1,"multivector,outer,outer,Product_DEF,"
BILINEAR_OUTER,1,"outer,outer,BILINEAR_PRODUCT,"
OUTER_LADD,0,""
OUTER_RADD,0,""
OUTER_LMUL,0,""
OUTER_RMUL,0,""
OUTER_LNEG,0,""
OUTER_RNEG,0,""
OUTER_LZERO,0,""
OUTER_RZERO,0,""
OUTER_ASSOC,1,"multivector,outer,outer,outer,outer,OUTER,PRODUCT_ASSOCIATIVE,CARD_UNION_LEMMA,FINITE_CART_SUBSET_LEMMA,"
inner,0,""
BILINEAR_INNER,1,"inner,inner,BILINEAR_PRODUCT,"
INNER_LADD,0,""
INNER_RADD,0,""
INNER_LMUL,0,""
INNER_RMUL,0,""
INNER_LNEG,0,""
INNER_RNEG,0,""
INNER_LZERO,0,""
INNER_RZERO,0,""
PRODUCT_MBASIS,1,"mbasis,mbasis,multivector,mbasis,Product_DEF,MULTIVECTOR_MUL_COMPONENT,MBASIS_COMPONENT,"
PRODUCT_MBASIS_SING,1,"mbasis,mbasis,multivector,mbasis,PRODUCT_MBASIS,"
GEOM_MBASIS,1,"mbasis,mbasis,multivector,mbasis,geom_mul,PRODUCT_MBASIS,"
GEOM_MBASIS_SING,1,"mbasis,mbasis,multivector,mbasis,mbasis,mbasis,geom_mul,PRODUCT_MBASIS_SING,"
OUTER_MBASIS,1,"mbasis,outer,mbasis,multivector,mbasis,OUTER,PRODUCT_MBASIS,"
OUTER_MBASIS_SING,1,"mbasis,outer,mbasis,multivector,mbasis,mbasis,OUTER,PRODUCT_MBASIS_SING,"
OUTER_MBASIS_SKEWSYM,1,"mbasis,outer,mbasis,mbasis,outer,mbasis,OUTER_MBASIS_SING,"
OUTER_MBASIS_REFL,1,"mbasis,outer,mbasis,OUTER_MBASIS_SKEWSYM,"
OUTER_MBASIS_LSCALAR,1,"mbasis,outer,MBASIS_EXTENSION,OUTER_RMUL,OUTER_RADD,OUTER_MBASIS,"
OUTER_MBASIS_RSCALAR,1,"outer,mbasis,MBASIS_EXTENSION,OUTER_LMUL,OUTER_LADD,OUTER_MBASIS,"
MBASIS_SPLIT,1,"mbasis,mbasis,outer,mbasis,OUTER_MBASIS,MBASIS_EQ_0,"
OUTER_ACI,1,"outer,outer,outer,outer,mbasis,outer,mbasis,mbasis,outer,mbasis,mbasis,outer,mbasis,outer,mbasis,outer,mbasis,outer,mbasis,outer,mbasis,mbasis,outer,mbasis,outer,mbasis,outer,outer,mbasis,OUTER_ASSOC,OUTER_LZERO,OUTER_RZERO,OUTER_LADD,OUTER_RADD,OUTER_LMUL,OUTER_RMUL,OUTER_LZERO,OUTER_RZERO,OUTER_MBASIS_REFL,OUTER_LZERO,OUTER_MBASIS_LSCALAR,OUTER_MBASIS_RSCALAR,OUTER_MBASIS_SKEWSYM,OUTER_LNEG,"
seqiterate_EXISTS,1,""
EXISTS_SWAP,1,""
seqiterate,0,""
MINIMAL_IN_INSERT,1,""
SEQITERATE_CLAUSES,1,"seqiterate,seqiterate,seqiterate,seqiterate,seqiterate,MINIMAL_IN_INSERT,"
SEQITERATE_ITERATE,1,"seqiterate,SEQITERATE_CLAUSES,SEQITERATE_CLAUSES,SEQITERATE_CLAUSES,"
outermorphism,0,""
NEUTRAL_OUTER,1,"outer,mbasis,OUTER_MBASIS_LSCALAR,OUTER_MBASIS_RSCALAR,"
OUTERMORPHISM_MBASIS,1,"outermorphism,mbasis,seqiterate,outer,multivec,outermorphism,MBASIS_COMPONENT,"
OUTERMORPHISM_MBASIS_EMPTY,1,"outermorphism,mbasis,mbasis,OUTERMORPHISM_MBASIS,SEQITERATE_CLAUSES,NEUTRAL_OUTER,"
reversion,0,""
INTERIOR_SUBSET_UNION_INTERVALS,1,""
INTER_INTERIOR_UNIONS_INTERVALS,1,""
ITERATE_NONZERO_IMAGE_LEMMA,1,""
interval_upperbound,0,""
interval_lowerbound,0,""
INTERVAL_UPPERBOUND,1,"interval_upperbound,interval_upperbound,"
INTERVAL_LOWERBOUND,1,"interval_lowerbound,interval_lowerbound,"
INTERVAL_UPPERBOUND_1,1,"interval_upperbound,INTERVAL_UPPERBOUND,"
INTERVAL_LOWERBOUND_1,1,"interval_lowerbound,INTERVAL_LOWERBOUND,"
content,0,""
CONTENT_CLOSED_INTERVAL,1,"content,content,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
CONTENT_1,1,"content,CONTENT_CLOSED_INTERVAL,"
CONTENT_UNIT,1,"content,content,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
CONTENT_UNIT_1,1,"content,CONTENT_UNIT,"
CONTENT_POS_LE,1,"content,content,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
CONTENT_POS_LT,1,"content,CONTENT_CLOSED_INTERVAL,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
CONTENT_POS_LT_1,1,"content,CONTENT_POS_LT,"
CONTENT_EQ_0_GEN,1,"content,content,interval_upperbound,interval_lowerbound,"
CONTENT_EQ_0,1,"content,content,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,"
CONTENT_0_SUBSET_GEN,1,"content,content,CONTENT_EQ_0_GEN,"
CONTENT_0_SUBSET,1,"content,content,CONTENT_0_SUBSET_GEN,"
CONTENT_CLOSED_INTERVAL_CASES,1,"content,CONTENT_EQ_0,CONTENT_CLOSED_INTERVAL,"
CONTENT_EQ_0_INTERIOR,1,"content,CONTENT_EQ_0,"
CONTENT_EQ_0_1,1,"content,CONTENT_EQ_0,"
CONTENT_POS_LT_EQ,1,"content,CONTENT_POS_LT,CONTENT_POS_LE,CONTENT_EQ_0,"
CONTENT_EMPTY,1,"content,content,"
CONTENT_SUBSET,1,"content,content,content,CONTENT_POS_LE,content,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,"
CONTENT_LT_NZ,1,"content,content,CONTENT_POS_LT_EQ,CONTENT_EQ_0,"
INTERVAL_BOUNDS_NULL_1,1,"content,interval_upperbound,interval_lowerbound,interval_upperbound,interval_lowerbound,INTERVAL_UPPERBOUND_1,INTERVAL_LOWERBOUND_1,CONTENT_EQ_0_1,"
INTERVAL_BOUNDS_EMPTY_1,1,"interval_upperbound,interval_lowerbound,INTERVAL_BOUNDS_NULL_1,CONTENT_EMPTY,"
CONTENT_PASTECART,1,"content,content,content,CONTENT_CLOSED_INTERVAL_CASES,"
gauge,0,""
GAUGE_BALL_DEPENDENT,1,"gauge,gauge,"
GAUGE_BALL,1,"gauge,gauge,"
GAUGE_TRIVIAL,1,"gauge,GAUGE_BALL,"
GAUGE_INTER,1,"gauge,gauge,gauge,gauge,"
GAUGE_INTERS,1,"gauge,gauge,gauge,"
GAUGE_EXISTENCE_LEMMA,1,""
division_of,0,""
DIVISION_OF,1,"division_of,division_of,"
DIVISION_OF_FINITE,1,"division_of,division_of,"
DIVISION_OF_SELF,1,"division_of,division_of,"
DIVISION_OF_TRIVIAL,1,"division_of,division_of,"
EMPTY_DIVISION_OF,1,"division_of,division_of,"
DIVISION_OF_SING,1,"division_of,lemma,division_of,lemma,"
ELEMENTARY_EMPTY,1,"division_of,DIVISION_OF_TRIVIAL,"
ELEMENTARY_INTERVAL,1,"division_of,DIVISION_OF_TRIVIAL,DIVISION_OF_SELF,"
DIVISION_CONTAINS,1,"division_of,division_of,"
FORALL_IN_DIVISION,1,"division_of,division_of,"
FORALL_IN_DIVISION_NONEMPTY,1,"division_of,division_of,"
DIVISION_OF_SUBSET,1,"division_of,division_of,division_of,"
DIVISION_OF_UNION_SELF,1,"division_of,division_of,division_of,"
DIVISION_OF_CONTENT_0,1,"content,division_of,content,FORALL_IN_DIVISION,CONTENT_POS_LE,CONTENT_SUBSET,division_of,"
DIVISION_INTER,1,"division_of,division_of,division_of,lemma,DIVISION_OF,lemma,"
DIVISION_INTER_1,1,"division_of,division_of,DIVISION_OF_TRIVIAL,DIVISION_INTER,DIVISION_OF_SELF,"
ELEMENTARY_INTER,1,"division_of,division_of,division_of,DIVISION_INTER,"
ELEMENTARY_INTERS,1,"division_of,division_of,ELEMENTARY_INTER,"
DIVISION_DISJOINT_UNION,1,"division_of,division_of,division_of,division_of,"
PARTIAL_DIVISION_EXTEND_1,1,"division_of,DIVISION_OF,"
PARTIAL_DIVISION_EXTEND_INTERVAL,1,"division_of,division_of,ELEMENTARY_INTERVAL,DIVISION_OF_FINITE,division_of,division_of,PARTIAL_DIVISION_EXTEND_1,division_of,ELEMENTARY_INTERS,DIVISION_OF_SUBSET,division_of,division_of,DIVISION_DISJOINT_UNION,INTER_INTERIOR_UNIONS_INTERVALS,division_of,INTER_INTERIOR_UNIONS_INTERVALS,division_of,"
ELEMENTARY_BOUNDED,1,"division_of,division_of,"
ELEMENTARY_SUBSET_INTERVAL,1,"division_of,ELEMENTARY_BOUNDED,"
DIVISION_UNION_INTERVALS_EXISTS,1,"division_of,DIVISION_OF_SELF,DIVISION_DISJOINT_UNION,DIVISION_OF_SELF,PARTIAL_DIVISION_EXTEND_1,division_of,DIVISION_DISJOINT_UNION,DIVISION_OF_SELF,DIVISION_OF_SUBSET,DIVISION_OF_UNION_SELF,division_of,INTER_INTERIOR_UNIONS_INTERVALS,division_of,"
DIVISION_OF_UNIONS,1,"division_of,division_of,division_of,"
ELEMENTARY_UNION_INTERVAL_STRONG,1,"division_of,division_of,ELEMENTARY_INTERVAL,division_of,division_of,division_of,division_of,DIVISION_UNION_INTERVALS_EXISTS,division_of,division_of,ELEMENTARY_INTERS,DIVISION_OF_FINITE,DIVISION_OF_SUBSET,DIVISION_OF_UNION_SELF,division_of,DIVISION_DISJOINT_UNION,INTER_INTERIOR_UNIONS_INTERVALS,division_of,INTER_INTERIOR_UNIONS_INTERVALS,division_of,division_of,division_of,"
ELEMENTARY_UNION_INTERVAL,1,"division_of,division_of,ELEMENTARY_UNION_INTERVAL_STRONG,"
ELEMENTARY_UNIONS_INTERVALS,1,"division_of,ELEMENTARY_EMPTY,division_of,ELEMENTARY_UNION_INTERVAL,division_of,"
ELEMENTARY_UNION,1,"division_of,division_of,division_of,division_of,ELEMENTARY_UNIONS_INTERVALS,division_of,"
PARTIAL_DIVISION_EXTEND,1,"division_of,division_of,division_of,ELEMENTARY_SUBSET_INTERVAL,division_of,PARTIAL_DIVISION_EXTEND_INTERVAL,division_of,division_of,ELEMENTARY_INTER,division_of,ELEMENTARY_UNIONS_INTERVALS,division_of,DIVISION_DISJOINT_UNION,division_of,INTER_INTERIOR_UNIONS_INTERVALS,division_of,division_of,"
INTERVAL_SUBDIVISION,1,"division_of,DIVISION_OF,"
DIVISION_OF_NONTRIVIAL,1,"division_of,content,content,division_of,content,DIVISION_OF_FINITE,DIVISION_OF,division_of,content,content,CONTENT_EQ_0,"
DIVISION_OF_AFFINITY,1,"division_of,division_of,DIVISION_OF_TRIVIAL,EMPTY_DIVISION_OF,division_of,division_of,"
DIVISION_OF_TRANSLATION,1,"division_of,division_of,DIVISION_OF_AFFINITY,"
DIVISION_OF_REFLECT,1,"division_of,division_of,DIVISION_OF_AFFINITY,"
ELEMENTARY_COMPACT,1,"division_of,division_of,"
tagged_partial_division_of,0,""
tagged_division_of,0,""
TAGGED_DIVISION_OF_FINITE,1,"tagged_division_of,tagged_division_of,tagged_partial_division_of,"
TAGGED_DIVISION_OF,1,"tagged_division_of,tagged_division_of,tagged_partial_division_of,"
DIVISION_OF_TAGGED_DIVISION,1,"tagged_division_of,division_of,TAGGED_DIVISION_OF,division_of,"
PARTIAL_DIVISION_OF_TAGGED_DIVISION,1,"tagged_partial_division_of,division_of,tagged_partial_division_of,division_of,"
TAGGED_PARTIAL_DIVISION_SUBSET,1,"tagged_partial_division_of,tagged_partial_division_of,tagged_partial_division_of,"
VSUM_OVER_TAGGED_PARTIAL_DIVISION_LEMMA,1,"tagged_partial_division_of,content,CONTENT_EQ_0_INTERIOR,tagged_partial_division_of,"
VSUM_OVER_TAGGED_DIVISION_LEMMA,1,"tagged_division_of,content,tagged_division_of,VSUM_OVER_TAGGED_PARTIAL_DIVISION_LEMMA,"
SUM_OVER_TAGGED_PARTIAL_DIVISION_LEMMA,1,"tagged_partial_division_of,content,tagged_partial_division_of,VSUM_OVER_TAGGED_PARTIAL_DIVISION_LEMMA,"
SUM_OVER_TAGGED_DIVISION_LEMMA,1,"tagged_division_of,content,tagged_division_of,SUM_OVER_TAGGED_PARTIAL_DIVISION_LEMMA,"
TAG_IN_INTERVAL,1,"tagged_division_of,TAGGED_DIVISION_OF,"
TAGGED_DIVISION_OF_EMPTY,1,"tagged_division_of,tagged_division_of,tagged_partial_division_of,"
TAGGED_PARTIAL_DIVISION_OF_TRIVIAL,1,"tagged_partial_division_of,tagged_partial_division_of,"
TAGGED_DIVISION_OF_TRIVIAL,1,"tagged_division_of,tagged_division_of,TAGGED_PARTIAL_DIVISION_OF_TRIVIAL,"
TAGGED_DIVISION_OF_SELF,1,"tagged_division_of,TAGGED_DIVISION_OF,"
TAGGED_DIVISION_UNION,1,"tagged_division_of,tagged_division_of,tagged_division_of,TAGGED_DIVISION_OF,"
TAGGED_DIVISION_UNIONS,1,"tagged_division_of,tagged_division_of,tagged_division_of,tagged_partial_division_of,"
TAGGED_PARTIAL_DIVISION_OF_UNION_SELF,1,"tagged_partial_division_of,tagged_division_of,tagged_partial_division_of,TAGGED_DIVISION_OF,"
TAGGED_DIVISION_OF_UNION_SELF,1,"tagged_division_of,tagged_division_of,TAGGED_DIVISION_OF,"
TAGGED_DIVISION_UNION_IMAGE_SND,1,"tagged_division_of,TAGGED_PARTIAL_DIVISION_OF_UNION_SELF,tagged_division_of,"
TAGGED_DIVISION_OF_ALT,1,"tagged_division_of,tagged_partial_division_of,tagged_division_of,tagged_partial_division_of,"
TAGGED_DIVISION_OF_ANOTHER,1,"tagged_partial_division_of,tagged_division_of,TAGGED_DIVISION_OF_ALT,tagged_partial_division_of,"
TAGGED_PARTIAL_DIVISION_OF_SUBSET,1,"tagged_partial_division_of,tagged_partial_division_of,tagged_partial_division_of,"
TAGGED_DIVISION_OF_NONTRIVIAL,1,"tagged_division_of,content,content,tagged_division_of,TAGGED_DIVISION_OF_ALT,TAGGED_PARTIAL_DIVISION_SUBSET,tagged_division_of,DIVISION_OF_TAGGED_DIVISION,DIVISION_OF_NONTRIVIAL,division_of,"
fine,0,""
FINE_INTER,1,"fine,fine,fine,lemma,fine,lemma,"
FINE_INTERS,1,"fine,fine,fine,"
FINE_UNION,1,"fine,fine,fine,fine,"
FINE_UNIONS,1,"fine,fine,fine,"
FINE_SUBSET,1,"fine,fine,fine,"
has_integral_compact_interval,0,""
has_integral_def,0,""
has_integral,1,"has_integral,gauge,tagged_division_of,fine,content,has_integral_def,has_integral_compact_interval,"
has_integral_alt,1,"has_integral,has_integral,has_integral,has_integral_def,has_integral_compact_interval,has_integral,"
integrable_on,0,""
integral,0,""
INTEGRABLE_INTEGRAL,1,"integrable_on,has_integral,integral,integrable_on,integral,"
HAS_INTEGRAL_INTEGRABLE,1,"has_integral,integrable_on,integrable_on,"
HAS_INTEGRAL_INTEGRAL,1,"integrable_on,has_integral,integral,INTEGRABLE_INTEGRAL,HAS_INTEGRAL_INTEGRABLE,"
VSUM_CONTENT_NULL,1,"content,tagged_division_of,content,TAGGED_DIVISION_OF,CONTENT_SUBSET,CONTENT_POS_LE,"
TAGGED_DIVISION_UNIONS_EXISTS,1,"tagged_division_of,fine,tagged_division_of,fine,TAGGED_DIVISION_UNIONS,FINE_UNIONS,"
DIVISION_OF_CLOSED,1,"division_of,division_of,"
INTERVAL_BISECTION_STEP,1,"INTER_INTERIOR_UNIONS_INTERVALS,"
INTERVAL_BISECTION,1,"INTERVAL_BISECTION_STEP,"
FINE_DIVISION_EXISTS,1,"gauge,tagged_division_of,fine,tagged_division_of,fine,INTERVAL_BISECTION,TAGGED_DIVISION_UNION,FINE_UNION,TAGGED_DIVISION_OF_EMPTY,fine,gauge,TAGGED_DIVISION_OF_SELF,fine,"
HAS_INTEGRAL_UNIQUE,1,"has_integral,has_integral,has_integral,has_integral,has_integral,FINE_DIVISION_EXISTS,GAUGE_INTER,fine,has_integral_alt,"
INTEGRAL_UNIQUE,1,"has_integral,integral,integral,HAS_INTEGRAL_UNIQUE,"
HAS_INTEGRAL_INTEGRABLE_INTEGRAL,1,"has_integral,integrable_on,integral,INTEGRABLE_INTEGRAL,INTEGRAL_UNIQUE,integrable_on,"
INTEGRAL_EQ_HAS_INTEGRAL,1,"integrable_on,integral,has_integral,INTEGRABLE_INTEGRAL,INTEGRAL_UNIQUE,"
HAS_INTEGRAL_IS_0,1,"has_integral,has_integral,has_integral,gauge,tagged_division_of,tagged_partial_division_of,has_integral_alt,"
HAS_INTEGRAL_0,1,"has_integral,HAS_INTEGRAL_IS_0,"
HAS_INTEGRAL_0_EQ,1,"has_integral,HAS_INTEGRAL_UNIQUE,HAS_INTEGRAL_0,"
HAS_INTEGRAL_LINEAR,1,"has_integral,has_integral,has_integral,has_integral,has_integral,TAGGED_DIVISION_OF_FINITE,has_integral_alt,"
HAS_INTEGRAL_CMUL,1,"has_integral,has_integral,HAS_INTEGRAL_LINEAR,"
HAS_INTEGRAL_NEG,1,"has_integral,has_integral,HAS_INTEGRAL_CMUL,"
HAS_INTEGRAL_ADD,1,"has_integral,has_integral,has_integral,has_integral,has_integral,has_integral,has_integral,GAUGE_INTER,tagged_division_of,tagged_partial_division_of,tagged_partial_division_of,tagged_division_of,FINE_INTER,has_integral_alt,"
HAS_INTEGRAL_SUB,1,"has_integral,has_integral,has_integral,HAS_INTEGRAL_NEG,HAS_INTEGRAL_ADD,"
INTEGRAL_0,1,"integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_0,"
INTEGRAL_ADD,1,"integrable_on,integrable_on,integral,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_ADD,INTEGRABLE_INTEGRAL,"
INTEGRAL_CMUL,1,"integrable_on,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_CMUL,INTEGRABLE_INTEGRAL,"
INTEGRAL_NEG,1,"integrable_on,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_NEG,INTEGRABLE_INTEGRAL,"
INTEGRAL_SUB,1,"integrable_on,integrable_on,integral,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_SUB,INTEGRABLE_INTEGRAL,"
INTEGRABLE_0,1,"integrable_on,integrable_on,HAS_INTEGRAL_0,"
INTEGRABLE_ADD,1,"integrable_on,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_ADD,"
INTEGRABLE_CMUL,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_CMUL,"
INTEGRABLE_NEG,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_NEG,"
INTEGRABLE_SUB,1,"integrable_on,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SUB,"
INTEGRABLE_LINEAR,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_LINEAR,"
INTEGRAL_LINEAR,1,"integrable_on,integral,integral,HAS_INTEGRAL_UNIQUE,HAS_INTEGRAL_LINEAR,HAS_INTEGRAL_INTEGRAL,INTEGRABLE_LINEAR,"
HAS_INTEGRAL_VSUM,1,"has_integral,has_integral,HAS_INTEGRAL_0,HAS_INTEGRAL_ADD,"
INTEGRAL_VSUM,1,"integrable_on,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_VSUM,INTEGRABLE_INTEGRAL,"
INTEGRABLE_VSUM,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_VSUM,"
HAS_INTEGRAL_EQ,1,"has_integral,has_integral,HAS_INTEGRAL_IS_0,HAS_INTEGRAL_SUB,"
INTEGRABLE_EQ,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_EQ,"
HAS_INTEGRAL_EQ_EQ,1,"has_integral,has_integral,HAS_INTEGRAL_EQ,"
HAS_INTEGRAL_NULL,1,"content,has_integral,has_integral,GAUGE_TRIVIAL,VSUM_CONTENT_NULL,"
HAS_INTEGRAL_NULL_EQ,1,"content,has_integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_NULL,"
INTEGRAL_NULL,1,"content,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_NULL,"
INTEGRABLE_ON_NULL,1,"content,integrable_on,integrable_on,HAS_INTEGRAL_NULL,"
HAS_INTEGRAL_EMPTY,1,"has_integral,HAS_INTEGRAL_NULL,CONTENT_EMPTY,"
HAS_INTEGRAL_EMPTY_EQ,1,"has_integral,HAS_INTEGRAL_UNIQUE,HAS_INTEGRAL_EMPTY,"
INTEGRABLE_ON_EMPTY,1,"integrable_on,integrable_on,HAS_INTEGRAL_EMPTY,"
INTEGRAL_EMPTY,1,"integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_EMPTY,"
HAS_INTEGRAL_REFL,1,"has_integral,HAS_INTEGRAL_NULL,CONTENT_EQ_0_INTERIOR,"
INTEGRABLE_ON_REFL,1,"integrable_on,integrable_on,HAS_INTEGRAL_REFL,"
INTEGRAL_REFL,1,"integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_REFL,"
INTEGRABLE_CAUCHY,1,"integrable_on,gauge,tagged_division_of,fine,tagged_division_of,fine,content,content,integrable_on,has_integral,FINE_DIVISION_EXISTS,GAUGE_INTERS,FINE_INTERS,content,content,"
INTERVAL_SPLIT,1,""
CONTENT_SPLIT,1,"content,content,content,INTERVAL_SPLIT,CONTENT_CLOSED_INTERVAL_CASES,"
DIVISION_SPLIT_LEFT_INJ,0,""
TAGGED_DIVISION_SPLIT_LEFT_INJ,1,"tagged_division_of,content,DIVISION_OF_TAGGED_DIVISION,DIVISION_SPLIT_LEFT_INJ,"
TAGGED_DIVISION_SPLIT_RIGHT_INJ,1,"tagged_division_of,content,DIVISION_OF_TAGGED_DIVISION,DIVISION_SPLIT_RIGHT_INJ,"
DIVISION_SPLIT,1,"division_of,division_of,division_of,division_of,INTERVAL_SPLIT,"
